Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Quality_Score
17,18.3341123679833,4.95756309024163,1.03449106461155,4.73437749838104,27,5,7
13,23.7064829215142,4.60548468595689,1.04344469603936,5.81165567851428,24,16,9
11,22.8460903385363,4.53873765254033,1.05775210366536,5.53411905779622,45,12,6
10,21.6351241501558,4.9252510814221,1.0768542146109,5.04649220194922,43,5,9
15,15.4111708450626,4.81673389882752,1.05812637979928,4.81134465551038,45,9,9
14,19.8896112338936,5.23725702239107,1.05807150729847,5.25448061547231,40,13,6
18,23.6617732792983,4.98396942749539,1.07035556601493,4.55908405807719,20,15,6
18,20.3111631640521,5.46531652416478,1.04480521778619,5.21363644169909,31,19,8
15,19.7097353761719,4.53379697214271,1.04585874772692,5.51542991008105,52,10,8
11,23.3112653542552,5.08635712937254,1.07842079458907,4.75005539676178,50,19,9
11,16.7627041974489,4.83073571757587,1.07378075334829,4.5155888314426,44,19,8
18,17.8444203097293,5.33182008105071,1.06676458924979,5.20156321429326,30,7,9
11,15.0015228226866,5.32008660362364,1.05995433699377,5.34056686596238,30,14,7
10,17.2706664244203,4.68543094893796,1.03980530286312,5.26024828900426,55,15,6
15,21.2974047431562,5.43237805231991,1.05169601522688,4.78020671076265,31,7,7
17,18.62284022126,4.9976913134892,1.04533328574583,5.10828119131925,48,15,6
16,20.8728687833429,5.36785233703652,1.07527375548306,5.72648592363445,49,15,7
10,18.0148505099044,5.245128994291,1.04656126100608,5.76010932173723,56,16,7
14,22.4104967989991,4.81942305116322,1.06928285047878,5.47646596356822,44,5,9
10,21.3734844858159,5.32816167586687,1.04663559305425,5.31659954138441,56,13,6
13,19.0972718528103,5.42217188758723,1.05381126223924,5.88358982422194,26,12,9
19,20.5060690049974,4.95214181753387,1.05461824411399,4.84832332843018,51,12,8
16,17.0540227666396,4.57181862983811,1.03367514463277,5.5046748493447,29,19,8
18,15.5677486781556,5.45224028346922,1.03386261680232,4.86191182043954,26,19,6
10,23.2382011086156,5.41692188625917,1.06600767420926,5.68212175939977,49,10,9
18,18.4407435701537,5.20874327447492,1.03624914130471,5.67305138628203,24,17,6
10,15.37995247101,4.7898529110118,1.06866336188474,4.92155064690517,55,7,6
15,23.6049212995289,4.57352793172528,1.03044224253693,5.52956232522036,47,18,7
16,17.6203372440724,5.49422844557569,1.07674483909198,5.59527494626106,34,12,9
18,22.3260839637012,4.55315893105524,1.03585638682079,4.73795398475129,42,15,8
16,20.9691212458125,4.77551985058595,1.07812740389555,4.66134611597107,44,13,9
18,18.9467701346586,4.52839942062241,1.07623602340759,5.2531271213541,47,19,7
18,21.7617381488409,5.45365142470624,1.03167902704504,5.71825779567975,44,5,6
12,15.1899594472567,5.13344681792779,1.040607578439,5.39727524114823,30,12,6
19,24.3964988059363,4.77938791517248,1.04658460502351,4.67596246169633,25,11,8
13,21.1738228748632,5.16948976820452,1.07410235714173,4.676259992374,56,16,7
19,17.4187064589144,5.2647449808375,1.05343281525023,5.6654347906023,31,18,7
16,23.5235102936902,4.91438065680137,1.03749594614718,5.83146957895943,27,18,6
12,20.2336717243292,4.96186215187716,1.07027898191566,5.38847342791594,33,11,6
13,15.581682699094,4.92489606614556,1.07714745397223,5.51739442642064,47,6,6
17,21.5799710585082,4.95455659232348,1.05473458132695,5.4419221911561,42,11,7
12,18.2478428637889,4.987716986515,1.07651107058851,4.87581202844579,50,12,6
11,15.3433977813542,4.72461635738202,1.05840963017354,5.83751855288259,42,10,6
10,16.7746328569176,5.0168315760341,1.06588536923135,5.48305748028572,29,14,6
15,24.9846686748293,5.2677806852791,1.05714599224483,5.60160696047796,27,10,8
15,23.8063677806392,4.85591169019493,1.07550344281653,5.44228604768292,56,15,7
17,16.7055586173017,5.10086949346934,1.03917894511545,5.20810550353195,35,18,7
14,19.7004640050405,4.5815809476489,1.07798104431635,4.97301393302986,43,19,6
13,18.5415720893838,5.45604468862819,1.06605035159248,5.99654383440214,22,17,6
11,24.1515423233148,4.90173388616269,1.05592011119657,4.7968461571388,57,18,7
18,20.9664456248406,5.23366773278583,1.03912420609282,4.65625409639504,21,12,6
19,15.0029900317286,5.27008988844333,1.0716042172935,5.40961945757652,28,16,6
13,15.0777515730103,4.86669885968263,1.05642724257175,5.6329780948589,20,18,6
12,19.0123652317779,5.45649993968842,1.04853545971253,4.57218706827405,30,7,7
16,23.4673954577562,4.57554128384866,1.06642739749415,4.67177916488709,37,12,9
13,22.506010434353,5.16095771621424,1.05634489719437,5.41242933852789,50,18,9
15,24.2067312129146,4.93578923886757,1.05789705031633,5.15162164101382,51,14,9
13,23.9018851953846,5.19431787340839,1.04760864629912,4.89624841462444,55,5,6
19,17.8406789797301,4.98708106592993,1.05757199129031,5.46195353103168,59,17,9
14,19.026599593298,4.70130895072429,1.06306128683933,5.64090149442167,44,12,6
12,16.5529149470051,5.01131426451617,1.04138679894921,5.09548264849503,27,10,7
11,23.1607175723726,5.47426309209334,1.05678698159619,5.18833358925649,50,9,6
19,20.2493589733986,4.52669896177376,1.071988793315,5.03172998741559,52,5,9
13,19.661651774353,5.23915743005496,1.03498002953073,5.15501801687095,49,15,6
10,16.6547646954687,4.77347344480182,1.03658759366208,5.06926843762429,33,18,8
17,24.0298537182209,4.6073968261225,1.03171842667194,5.37256583174664,40,5,7
16,19.7719968718057,5.47322600579305,1.07478629707613,4.87631838583364,53,14,7
10,20.2235985306614,5.39059215163875,1.06192692757068,4.86860378490255,23,14,8
11,24.691248080999,4.54022145662545,1.03104791349199,5.85764978989794,47,5,6
13,15.3649128795352,4.65299431919079,1.06984594733102,5.71212752222825,23,13,7
17,17.2657484625147,5.1023476313047,1.05724180683994,4.77765545658409,52,19,6
16,21.6299322633757,5.1600215158463,1.03084612906546,4.65469006397484,42,14,8
13,24.3176424553598,5.12314478256877,1.07246518782598,5.17321929737509,21,7,6
18,20.7237953948935,5.36537778662397,1.07221121229451,4.63818446668012,50,6,8
13,17.1599072920822,5.11913009637974,1.06906947917288,5.71682919602338,52,11,9
19,20.4325890628607,5.13065021703425,1.07508482888242,5.40075957741367,21,12,7
13,23.1758132563009,5.02109183259006,1.04238819635297,5.08321776291033,54,13,9
17,21.5090809085077,4.77469176167717,1.06934007838694,4.9647950082032,40,14,6
11,24.456082316016,4.95274383392872,1.07687766182563,4.51551576699403,20,16,8
10,16.2051286165363,5.2364352570633,1.05225905043916,4.82437760108083,52,18,6
17,17.1412597484983,4.78093342606964,1.06698809326659,4.66952739542164,39,10,8
10,16.7253112392783,4.56814363667774,1.07747364655546,4.63147641691939,46,10,6
17,21.1271047428595,4.97565204769245,1.032889029611,4.5865636002632,28,15,6
13,23.2126324273834,5.34062437661774,1.04026558157329,4.83266425327316,47,5,8
13,16.4764369123246,4.96593048025471,1.05559491227976,5.8206618733963,27,12,6
17,17.2731723256113,4.54457018652994,1.04059651148722,4.52204950815382,53,12,9
12,21.7364010362339,5.11309610920286,1.07723762501187,5.96248514152182,29,15,7
14,17.9834432439939,4.96122110893345,1.07520875669722,5.84290334659857,26,7,6
15,24.6925600647743,5.42484490685796,1.05179556415458,5.55416418669859,47,7,6
15,21.3730429201362,4.69661159636095,1.07771087042135,4.8279952037128,40,12,9
14,24.4263580862803,5.33446229431458,1.07756301275205,5.47432309685102,37,16,8
18,22.8898971947534,5.27395451309156,1.03863799730357,4.68275554872396,32,7,6
12,23.2333876882165,5.21675315780399,1.05111593170119,5.33865125925251,23,12,7
10,22.5686232748357,4.71021452347135,1.05224238173566,4.83713100551399,26,10,8
12,20.0198298017154,4.91032343631052,1.07761716240514,4.7274452208689,47,12,6
19,22.1617174688957,5.28963451054321,1.0442965942716,4.59085024892407,55,13,7
11,20.7883618711328,5.32430450132844,1.07498761408417,5.17730749990523,30,9,6
18,21.0774541833733,4.53403605305761,1.07039199646472,5.67039887253023,59,15,9
10,18.392299967328,4.61529288646987,1.07011118327517,4.70829868904193,56,15,7
19,21.7430357772495,4.82811192554333,1.04255227741247,5.77216959809178,46,6,9
10,17.9567942414746,5.32903103799303,1.07500002815323,5.31264229617414,46,14,7
18,24.084582560877,4.81538488888768,1.03431656855192,4.88926159908051,33,17,7
11,21.7489175303639,4.97456775441093,1.04676356642885,5.85249995080611,31,13,9
18,19.6848908944733,5.46289419364827,1.06361170820332,5.67882933104181,27,17,6
11,24.4723155502446,4.79440068033289,1.03554047047524,5.02622542245467,45,16,6
10,21.2420563858407,5.48544377507868,1.04515754540861,5.40497534425161,27,13,6
11,19.1153283726505,4.93775776565854,1.06814871856208,5.00595147736676,45,14,7
12,17.4507268515409,5.29356452862578,1.03686321153144,4.95623014952769,32,9,6
10,15.8575309547279,5.1084525623745,1.07946941072195,5.59429391975729,55,6,8
13,24.024917920456,4.66445057348752,1.03144902312016,5.93289358406955,57,6,7
17,20.4604465070068,4.842911241825,1.0727273684494,4.73377304553075,53,12,8
10,22.6021066064906,5.15177760657697,1.07012544789774,5.57334260884337,26,12,8
13,21.5502388612822,5.48570511419042,1.05176727622195,5.89949830640563,41,10,7
19,17.7475352840774,4.98385468242391,1.06474360564363,4.82319345468518,39,17,8
19,17.7126293382537,5.25917057716017,1.06749601212586,5.62674532488701,39,19,6
18,16.2890292443947,4.79828868641665,1.07568653203779,4.94554192916516,22,11,6
16,20.2454190517396,5.18863345585583,1.07099228642644,5.89404865455992,24,17,9
18,23.4829786666625,4.61307957560838,1.0744537973813,5.84186747978906,59,7,9
12,20.7872174724983,5.19669897468111,1.03390082502748,5.22040321865008,36,16,6
16,22.1986978469731,5.28743711356537,1.03153814665413,4.5037908549984,33,13,7
18,19.6995350499762,4.69135509026007,1.05580304436724,4.82376180598901,44,8,7
17,15.2709748306517,5.35819857020057,1.0415688257641,5.6818262704434,53,12,6
12,19.5205478887136,4.52183168159415,1.06823987382495,5.45984814026131,58,15,9
12,15.061203822151,4.90153561635999,1.06429326917145,4.62397211443692,53,14,9
15,17.8865600823433,4.5277223834975,1.05908758248643,4.66990641288965,44,14,6
17,19.843547404368,4.98406303431134,1.05600315092671,5.02672012421055,20,14,6
18,16.603687355346,4.62581184167098,1.05030282920288,5.97491498140611,51,9,6
19,20.4691502174993,4.90646352477964,1.0375056549764,5.25364004320271,45,13,9
13,21.8061302101179,4.69261067229859,1.05785726902926,5.28953341405198,52,15,9
16,24.585438377092,5.15681913506843,1.0715209023088,5.11596801622411,47,11,6
12,24.1098514815766,5.05237749492018,1.07948462350905,5.61416506268581,39,7,8
14,23.3688662536352,5.22416210046782,1.04221779350936,5.13829961143385,34,16,9
14,24.6049330090697,4.67182216158484,1.05527307742036,5.71895717524305,48,14,9
16,21.2239590286993,4.92971553501289,1.04585475244213,5.92779502508424,35,14,6
11,24.6353363519258,5.16493966443555,1.03774931828364,4.66108833926655,50,18,7
13,20.1747556179722,5.29717960164092,1.07969118852238,5.65566542984698,29,11,8
13,19.7415838084624,5.3087436561956,1.04487941406361,4.75072648560438,39,15,8
11,17.6311948677722,5.42500552039039,1.03919371655947,4.60672123186877,39,13,7
15,17.1842118016671,5.3255677108406,1.06051981823838,4.61702855583895,29,17,8
14,21.5178648991186,5.44419533972141,1.04416323766709,5.91404703081048,56,16,7
17,19.2133283692555,4.54202779355055,1.0616735365884,4.72681786591057,31,10,8
10,20.0392598066888,4.54531919661111,1.04059927867853,5.22543068116837,27,14,8
19,21.0134964076207,5.23474515973869,1.05409755653127,5.50531446353787,31,14,7
12,15.8632163004935,5.40177758536833,1.04047046407416,5.82361807534528,47,6,8
19,23.5315904352356,4.90879339810258,1.0690745539733,5.80922180820134,34,7,6
17,18.2216512814755,5.40464145917917,1.05038616504205,5.17323214514435,55,15,6
14,23.7872823112703,4.80286462386833,1.04307983690112,4.5480008679574,28,7,9
10,20.782751061846,4.96480642281866,1.05992886651766,5.19857663806006,44,9,8
11,17.7166352336937,4.63726446789608,1.0751000077264,4.64349619848834,29,15,9
18,17.0018280087746,5.13751264711013,1.07574815760168,5.85550154658852,56,13,6
16,17.3867585507186,5.33569251575163,1.05437744014968,4.58299711930661,55,14,9
17,17.6044491802093,4.54410319643693,1.06623757377122,5.16977153029122,48,7,9
12,16.1254351678463,4.94773106007662,1.05449691480732,4.66060858009119,24,15,6
15,15.7518930441242,4.54665672893538,1.05790460376357,5.70146197054056,37,7,9
19,16.4043477094049,4.74290615114298,1.034388563068,5.32620977612453,28,19,9
17,18.2208247206986,5.03531948857525,1.05037755053128,4.95300360611642,52,5,6
10,19.121990129695,4.97039466234203,1.07743528505481,4.82428000036975,52,19,8
16,16.5324397231281,5.4901815826432,1.03318982021175,5.27216149473578,21,13,9
18,16.7210401604844,5.0895276286386,1.06584622387328,4.73735932913936,28,13,9
12,17.5381522570132,4.58368112619277,1.03995349257798,5.35790193565527,47,11,6
15,20.2167906713813,5.27388658602775,1.05873139130013,5.77978558180719,25,17,9
19,18.8644332234403,4.68493344920065,1.07238077639044,4.85136114939522,56,8,7
13,21.9554692918163,5.11891138683352,1.06908021487523,4.98477070732753,39,17,8
14,17.7251652462839,5.17236272938455,1.07015074367054,5.69150062052719,27,16,9
12,20.5338974922383,5.22442914815119,1.05357778362279,5.32541820238856,37,12,6
13,19.0476356356714,4.9510581241984,1.03579711811708,4.74710519143915,51,15,8
18,18.5408318202399,4.8747102532168,1.03256749676678,4.53557634626769,39,13,6
17,23.3863815891056,4.86555473807813,1.05877971044536,5.82472919542659,29,17,7
16,24.2466117114478,4.53012214211225,1.05957437537581,5.42415066304319,20,8,8
12,20.6841544851746,4.60546986013511,1.06162143537341,4.50022333601812,27,18,8
15,23.2412140481811,5.38144870794458,1.0565241539391,5.43521129108733,56,16,8
16,20.8529493392758,5.24263134713298,1.06982766742836,5.81864976553819,48,5,8
12,16.8130157765769,5.34663180652564,1.05650387887443,5.07473359838916,35,13,9
10,22.1486906274887,4.91937751889925,1.04523929476456,5.75319398937201,29,14,9
15,23.9287344875633,4.82426556674601,1.07102252313791,5.43014661039943,27,15,9
17,24.6889755250075,5.31464623931137,1.04931801408171,5.34843880750497,43,11,7
18,21.3902589576685,5.13157943364529,1.03970849378327,5.79069668221141,53,6,6
17,19.1028237707587,5.07640975063191,1.04527377238023,5.49294371046875,46,7,9
12,17.5495554779549,5.0584932171252,1.058238340433,5.23456854237381,50,16,9
15,22.6541237757748,5.11652456045682,1.0697280255599,4.95213658280129,52,19,8
16,20.51634812964,5.32097310971197,1.04207273663908,5.91489555741683,41,7,6
15,19.9255723158351,5.1487577890355,1.06015116160776,4.9133143218815,45,9,6
10,24.2786940113714,4.94181700178956,1.05346099622935,5.43011671969617,39,7,6
15,19.7958427827562,4.66737525406705,1.06834890520106,4.94044952542278,46,7,8
14,21.2300361448532,4.60242937406384,1.07777064142841,5.58565034895931,36,15,6
16,23.7106289959706,5.30082671147681,1.03960712359868,4.5749138782009,29,17,8
18,21.8519349140594,4.66967815307331,1.04945259204155,5.66470123362065,39,5,9
13,20.2801589375475,5.01916132061655,1.06580013426112,5.9550240574382,28,10,6
15,24.1534943206046,5.23458716308011,1.07542530989042,5.10771829179293,47,17,6
15,19.0237451770556,5.47204411164421,1.07908783131541,4.56863825162456,24,19,6
16,15.819962442046,4.88438164006959,1.07322968518134,5.71382054280865,45,13,6
13,17.6881096299685,5.15730976058773,1.03497794590574,4.92188963817098,24,5,8
15,19.2914136717977,5.10829118447997,1.06095764145802,4.80795477366896,31,9,6
19,17.6548276570743,4.91524951821321,1.06503249045622,4.55155893227867,21,8,6
16,22.6959505507293,4.67321847298566,1.0661699924972,4.54106610807796,31,10,7
19,24.3527003260088,5.09915203473014,1.03254350847788,5.28668391072819,52,19,8
11,24.4981673711655,4.91510827842751,1.06327524183146,5.43349841958502,34,7,6
17,16.9894743803284,5.41778298441095,1.0596199474896,5.50873882032431,56,8,6
11,15.8062170598043,5.02446942260104,1.04589835517255,5.78696342744187,22,19,6
12,23.0809450265011,4.85085159379816,1.06917853667356,5.34335562841106,28,14,8
18,22.2689339758381,5.08252677772433,1.07263468552145,5.0954029420207,46,19,7
13,24.5038956852149,4.73122939370885,1.06139633249008,4.72797596394033,25,10,8
11,17.1520030310076,5.09544983862167,1.06201421485126,5.17011789001393,29,17,8
16,17.4356707245233,4.74169073436407,1.05759702426659,5.35481831871656,34,9,9
13,23.0835847434171,4.62095650964579,1.06483517807925,5.078265201288,35,16,9
14,22.284941460066,5.3537110460748,1.07111344946672,5.76272499421109,59,9,6
14,23.0446988923799,4.8061135430499,1.06788136809957,5.25060188129611,33,6,9
15,24.3966571232088,4.87792234673845,1.07020126411048,5.53346856901007,55,5,9
13,15.3383675600317,5.48061725069264,1.07397517772382,4.81758661386427,30,9,6
15,19.9074776458855,5.49550005766141,1.06537130448068,5.31358356397042,59,9,8
17,15.8160049449376,5.22752946246761,1.05996779133416,4.7194987921492,37,7,9
17,15.0384278955249,4.81612901881223,1.06924445157979,5.76960274478454,44,6,9
19,16.2397907937848,4.71947854577009,1.06855411954177,5.06861305303279,29,10,9
19,15.5328961755173,4.53509911294005,1.03461860471476,5.60728837550083,45,6,9
13,16.8632807684476,4.80720695807777,1.03120802726913,5.10049101048711,25,11,8
17,18.733870385197,4.55086579140872,1.05836784796202,4.50443535723737,36,13,8
19,19.8340028741441,4.86170715848773,1.05234584870753,5.08490637700351,47,16,7
15,17.4283667314468,4.56791670139274,1.05113350728206,5.09634934184354,50,13,6
17,22.20357628623,4.5494110426382,1.06372969041182,5.95004927149561,26,13,7
19,24.6222848276262,4.70992141704426,1.03468051798978,5.64244473881039,23,12,9
16,15.2478679923374,4.6630095372627,1.05110221373551,4.75526659885531,26,18,7
11,16.5662077553418,5.18327208144595,1.0702999658781,5.59352944704612,27,14,6
18,15.1423551762471,5.44215249233394,1.04123645365855,5.85696851159124,20,7,8
10,16.9275192658464,5.27207312990198,1.0659766618661,5.98567326411002,24,19,8
18,21.2460053259928,4.77907193560453,1.07572835502858,4.98576671232993,53,10,7
16,16.9198189905731,5.07536062014866,1.06530507242836,4.62518243219915,44,8,6
18,16.1348377317633,4.74411314978069,1.04572467788238,5.41619636006497,56,8,8
14,18.4257507733517,4.52928243705849,1.07694039761753,5.7305170567924,33,7,8
14,20.4785737550126,4.91573738827043,1.05094048176414,4.5860306988919,40,11,8
19,17.9115975242614,4.5976799230521,1.04581223185825,4.97048023967868,22,17,7
10,22.165446142782,4.68249683851442,1.04550702827461,5.15540999658391,43,10,9
17,15.791857692968,5.24219852936707,1.04601614170024,5.727121630089,42,5,7
11,16.4278673371971,5.25824386315802,1.04708688566936,4.80468144840746,59,6,9
12,23.8662622379427,5.16172246796096,1.03534512327753,4.9087278302228,30,19,8
11,20.9646311793396,4.80847468936123,1.06443383611268,5.45658554286556,21,10,8
16,22.6722415296346,4.58659286531062,1.07512588926676,5.43258399873174,35,17,7
15,19.3205716830763,4.90114209183544,1.06604746663122,4.95577407719661,47,9,6
16,22.3125699893475,4.68073642561286,1.04866681622247,5.62976403667541,55,19,9
19,19.3641447010102,5.04160459102247,1.0797911263744,5.18730653933071,25,7,8
12,16.7774150797051,4.57287964885859,1.06785901355633,4.90705152581515,56,13,8
19,22.6551020101752,5.15615163337723,1.06714922091504,5.65167313066015,56,7,6
14,17.2490578626977,4.70037656582277,1.07705313266557,5.71725899037796,48,7,8
16,15.8236249668624,4.65707659573669,1.05560854535985,5.0946618337681,34,8,8
10,20.2470164000848,5.12154096812844,1.06639792542979,4.6981881980557,37,16,8
12,19.8425231700114,5.49524716001194,1.04993268765222,4.54085357400903,34,18,7
14,20.6757931443815,4.93045272250441,1.03864280953143,5.22928938849313,40,6,8
19,18.5371388437813,4.54891593853894,1.07979766988026,5.21114609190642,46,16,6
15,22.4282850294661,5.48956576199131,1.05728443828123,5.35749591826405,55,8,6
17,18.8098913978296,4.95806446772427,1.05001776307795,5.92308503705283,58,13,9
11,22.7392595631946,5.30744675309069,1.04618313753833,4.77127604725858,57,5,8
18,21.5484967360861,4.96850497354224,1.07438539652793,4.79406915437344,59,10,9
19,22.814045432357,4.85859120214283,1.06220676581179,5.32743784327718,29,14,8
16,16.8109687646019,5.28683972023455,1.07556135907392,5.33350624242548,28,17,8
16,17.6346244490609,5.32577006250046,1.03664483388908,5.85929143424462,22,19,8
19,22.0460034557443,5.04124200033867,1.03402407976173,5.4043020361275,41,11,9
18,18.7609847728981,4.52926382490899,1.07407502847072,5.22168715140073,21,18,8
18,24.8388637538627,5.14088029077351,1.04719783623876,5.63446644349861,52,19,7
12,23.3471415788921,4.92972949354883,1.03055105874219,5.03571457042661,20,7,9
18,21.5258681754236,5.2496612421051,1.04467897483963,4.91785124244663,31,16,8
19,19.8155056591069,5.02897279585158,1.03788005901733,5.80786155731028,24,17,9
15,17.2524588475808,5.29965608629841,1.04460278426189,4.82803754199486,33,13,9
19,22.5768342274463,5.14598625406584,1.039557156791,5.79110323728457,47,16,7
12,19.8302699318045,5.2982193880013,1.05413058033015,5.74195122419678,32,6,9
10,17.6323956946585,4.80546931879382,1.07388969987641,5.28056907071543,30,14,7
12,17.1118237175993,4.5816211973671,1.06401493643887,5.3163048651766,21,18,8
14,20.6709553179739,4.59707290000522,1.03928511660816,5.40385229134175,48,11,9
18,22.5151138207281,4.77799548688382,1.06454955065863,4.8428914914964,37,12,8
18,21.1250818532988,5.37077200677776,1.03376392118576,5.29627573629332,39,17,6
13,23.9982707885696,5.44794415371411,1.06227377964788,4.63445955660023,54,19,9
17,20.7731099033997,4.78722867977667,1.07772547936316,4.77361984789541,23,10,8
17,20.7456477319227,5.2361313542197,1.03700699524943,5.22783452288154,59,5,8
19,17.335831826603,4.83758893751333,1.05407844588924,5.29671089208102,37,13,6
16,20.6836160630328,5.34368842468555,1.07989146462207,5.1057103232757,21,17,8
12,21.1534382501997,4.84690480131559,1.07951955943807,4.60648150019574,57,6,8
10,21.398299904422,5.07825594892432,1.06104405374055,4.83903441084415,44,19,7
10,20.9200417131817,5.38526994231229,1.0304953660412,5.85494811468388,42,17,9
14,23.0091290588718,4.81334199574674,1.06879796083554,4.55762634822782,37,8,8
18,22.9106920522007,5.16412652640897,1.04369468526721,5.93895190569682,47,11,9
10,17.4794216047709,4.58524373193272,1.05589065407161,4.77237967577277,52,7,9
12,18.5251485381096,5.47562450490495,1.07027728806511,4.76259122862513,59,18,7
10,22.5040164219113,5.48722750157237,1.03595580590699,5.82735074322382,44,16,6
13,18.5185254444031,4.61149762430217,1.03468580232104,5.09374551309368,46,13,8
16,16.5997792958876,4.70600722312137,1.0502756876622,4.92874800141055,35,15,7
19,23.2367879545322,4.60165281217394,1.05390284268423,5.22321962557333,49,18,6
15,24.6470686806392,4.89454521970875,1.0435554570471,5.59613649768177,21,15,9
18,15.21308286267,5.24387058830298,1.07932650658494,5.43937149073609,59,19,7
13,19.3698472433088,5.4826092162648,1.06506686298075,5.56769870874831,59,19,8
12,24.5690658742083,5.48854641188944,1.07548418844656,5.18504226655841,55,16,8
17,18.679573534057,4.53760393384559,1.07027843671515,4.75392403011692,31,13,9
12,23.2768235022042,4.88886641282563,1.0634114267233,5.01311483405746,33,14,6
18,21.1768367889338,5.08794625937045,1.07396698341247,5.43482151500337,34,18,6
11,23.247730396129,4.78212462369571,1.05592612402796,5.20219123864083,43,19,9
12,22.2131737183833,5.01934659378824,1.05900944329627,4.69072052745862,59,13,8
19,21.342706572823,4.72329187061187,1.05112183210259,5.63191574076808,57,5,6
10,15.7549543951031,4.78079339204435,1.04192861722543,5.02949247414111,32,5,7
15,23.1907716147606,5.27902137716355,1.07157932440448,4.57811474791185,41,8,6
11,21.617616447653,4.61941947595591,1.07826386648018,5.34377866385285,36,6,7
19,24.5663509150824,5.20674877954295,1.0581976867566,5.09033006882115,44,16,9
15,16.1554907517889,4.65544711384732,1.04142170954366,4.64267313381738,36,14,8
16,22.6995761985907,5.11606162791774,1.06918612847723,5.89935868870585,47,16,8
11,20.6980705536587,5.19078385870181,1.03515742257231,4.8985266008745,59,11,7
16,23.6220130797232,4.58599411435674,1.04600892706651,4.74855665158084,50,7,9
19,23.4471270541841,5.47696942679006,1.05817323719946,4.82527189278476,50,16,9
17,16.9906431014161,5.05401016845164,1.04371798362585,5.94595412633881,29,12,7
10,23.6023638715031,5.4637288379884,1.0642115446782,4.95597247433885,28,16,8
12,23.7018785843758,4.64224112598659,1.03448771067497,4.51261247437035,38,9,8
17,16.3347389046866,4.78596740054401,1.07065845197278,4.96296132398122,30,19,7
13,15.2835010474404,4.81190011099084,1.03540523787829,5.25937569094529,21,10,9
18,23.9981752028344,5.30855046949439,1.07328481064668,5.36791143693384,46,6,7
18,18.3420142764257,5.17382876805871,1.05420387718347,5.80616603232519,50,18,6
19,15.1836302203458,4.53134454220681,1.0788177856719,5.70679166960212,31,6,9
16,21.9246469786803,5.25663568523452,1.0684194421559,5.42338192597231,56,5,9
12,18.6000246376736,5.33346000711557,1.06946563473615,5.60287889863727,24,12,7
14,19.4457262780073,4.93725162871337,1.07436231911545,5.45887952846086,24,12,6
18,20.840200283841,4.5462597985704,1.077227756529,5.23947958763555,24,10,8
18,20.252783751892,5.41109164114111,1.0667784313796,5.19398594860413,25,12,7
11,22.7080614657071,5.19712945935762,1.07918936938769,4.50528019217327,30,5,7
18,17.0826852830802,5.34443673208164,1.07322402565391,5.55824843450128,53,8,7
18,19.1920778722837,4.51965830989961,1.04546684733281,4.6254063231541,24,9,8
14,17.4305089193247,5.24577505322211,1.0585821407726,5.22269455469607,26,11,7
19,21.6253203807062,5.09694884142548,1.0599319367198,5.92452308377741,45,13,8
16,15.5517826911104,5.44203532915437,1.06355586404335,5.36468037987169,35,17,7
12,15.6889700346534,5.48613724611899,1.05501790989693,4.88533507392969,45,7,6
11,20.0042951314929,4.63701256740208,1.03343722414888,5.37248028957199,22,16,9
15,19.7874595702907,5.49377790690725,1.04120162887922,5.79667042221837,30,15,7
14,16.6458594813186,4.99574462217134,1.03139170730684,5.66354623921778,54,5,9
11,18.1350649078768,5.27472233794573,1.04300320848,5.60869058459249,28,18,6
12,19.5871038333513,5.31874839412104,1.06934039515956,5.1095916621762,48,11,8
18,15.9802402655462,4.75707729838438,1.06690383614418,5.70451910215403,40,12,6
10,22.6103058374456,5.18824142808204,1.05131089774751,5.02191676180422,36,18,9
13,22.1666227038054,5.25608081218456,1.03464285992742,4.57514411292128,30,9,9
13,19.2975222880921,4.80225452478214,1.05940135690517,5.65468973076578,25,16,7
12,21.0751905554206,4.59932340095755,1.0675438124519,4.69972657124189,26,10,7
10,24.2675467273125,5.40725157107165,1.07492690473097,5.01123350733689,47,18,7
14,21.8037453744516,4.98891848569174,1.05333071489928,4.5416548271266,22,14,7
10,18.6369969390066,5.22344034309829,1.06387741476483,4.76499669784612,29,10,6
19,18.4378597599673,4.6999703262601,1.056980825135,5.03748901793112,50,12,6
16,17.2791005763898,4.70285141416012,1.04317315314751,4.55831788179059,24,11,6
16,16.660069215376,5.09427138590615,1.07361310730966,4.99626787581979,36,19,9
16,19.2105738941627,4.52561410193602,1.03644189486154,5.98702845724204,57,7,9
15,18.621619091385,5.22639599890872,1.06352864627431,4.89532712275317,45,5,7
17,21.1066601305534,4.73194205130217,1.03876862660068,5.00610017436608,54,18,8
13,22.0747151067751,5.19860731275991,1.04378169826045,5.70225108984623,34,8,8
17,19.7621692985854,4.50202797709889,1.04203427252407,5.51074045095745,36,5,9
18,23.1060307367681,5.06277465125214,1.06256802570459,5.9428579105103,44,15,6
18,21.9946487415318,5.27037408850147,1.04375045696841,5.32807407384549,30,19,6
15,15.8115695450974,4.57886593390079,1.03311470629528,4.58469753363151,34,14,8
14,18.9433825045156,4.619891557768,1.07612766877309,4.9417866457616,21,18,6
11,23.9954986023205,5.34347340128206,1.06196635691778,4.6673702714024,38,6,7
19,22.0825414588423,5.46616998031317,1.04380132438875,5.78206953185935,35,12,7
